source,target,type,shape_id,weight
bus_abc_552390,bus_abc_552388,transit_travel,bus_abc_Q1120062,45.0
bus_abc_552391,bus_abc_552392,transit_travel,bus_abc_Q1120060,50.0
bus_abc_552392,bus_abc_552393,transit_travel,bus_abc_Q1120060,41.0
bus_abc_552393,bus_abc_552394,transit_travel,bus_abc_Q1120060,44.0
bus_abc_552394,bus_abc_552395,transit_travel,bus_abc_Q1120060,46.0
bus_abc_552395,bus_abc_552397,transit_travel,bus_abc_Q1120060,41.0
bus_abc_552396,bus_abc_552415,transit_travel,bus_abc_Q1120062,98.0
bus_abc_552397,bus_abc_550229,transit_travel,bus_abc_Q1120060,45.0
bus_abc_552398,bus_abc_552396,transit_travel,bus_abc_Q1120062,36.0
bus_abc_552399,bus_abc_552400,transit_travel,bus_abc_Q1120060,64.0
bus_abc_552400,bus_abc_552401,transit_travel,bus_abc_Q1120060,37.0
bus_abc_552401,bus_abc_552403,transit_travel,bus_abc_Q1120060,51.0
bus_abc_552402,bus_abc_552413,transit_travel,bus_abc_Q1120062,85.0
bus_abc_552403,bus_abc_552405,transit_travel,bus_abc_Q1120060,35.0
bus_abc_552404,bus_abc_552412,transit_travel,bus_abc_Q1120062,25.0
bus_abc_552405,bus_abc_552407,transit_travel,bus_abc_Q1120060,47.0
bus_abc_552406,bus_abc_552404,transit_travel,bus_abc_Q1120062,30.0
bus_abc_552407,bus_abc_552408,transit_travel,bus_abc_Q1120060,38.0
bus_abc_552408,bus_abc_552353,transit_travel,bus_abc_Q1120060,41.0
bus_abc_552409,bus_abc_552348,transit_travel,bus_abc_Q1130077,313.4
bus_abc_552409,bus_abc_552348,transit_travel,bus_abc_Q1140052,324.8
bus_abc_552410,bus_abc_552411,transit_travel,bus_abc_Q1120062,39.0
bus_abc_552411,bus_abc_552406,transit_travel,bus_abc_Q1120062,42.0
bus_abc_552412,bus_abc_552402,transit_travel,bus_abc_Q1120062,21.0
bus_abc_552413,bus_abc_552414,transit_travel,bus_abc_Q1120062,74.0
bus_abc_552414,bus_abc_550256,transit_travel,bus_abc_Q1120062,96.0
bus_abc_552415,bus_abc_552416,transit_travel,bus_abc_Q1120062,28.0
bus_abc_552416,bus_abc_552417,transit_travel,bus_abc_Q1120062,28.0
bus_abc_552417,bus_abc_552390,transit_travel,bus_abc_Q1120062,47.0
bus_abc_552418,bus_abc_552419,transit_travel,bus_abc_Q1120062,36.0
bus_abc_552419,bus_abc_552385,transit_travel,bus_abc_Q1120062,34.0
bus_abc_552420,bus_abc_552421,transit_travel,bus_abc_Q1120062,36.0
bus_abc_552421,bus_abc_552422,transit_travel,bus_abc_Q1120062,43.0
bus_abc_552422,bus_abc_552423,transit_travel,bus_abc_Q1120062,38.0
bus_abc_552423,bus_abc_552424,transit_travel,bus_abc_Q1120062,27.0
bus_abc_552424,bus_abc_550137,transit_travel,bus_abc_Q1120062,99.0
bus_abc_552426,bus_abc_552427,transit_travel,bus_abc_Q1140048,41.4
bus_abc_552427,bus_abc_552429,transit_travel,bus_abc_Q1140048,158.0
bus_abc_552427,bus_abc_552430,transit_travel,bus_abc_Q1130079,160.9090909090909
bus_abc_552429,bus_abc_552431,transit_travel,bus_abc_Q1140048,61.6
bus_abc_552430,bus_abc_552440,transit_travel,bus_abc_Q1130079,194.1
bus_abc_552431,bus_abc_552432,transit_travel,bus_abc_Q1140048,33.8
bus_abc_552432,bus_abc_552433,transit_travel,bus_abc_Q1140048,76.2
bus_abc_552433,bus_abc_552440,transit_travel,bus_abc_Q1140048,56.18181818181818
bus_abc_552435,bus_abc_552434,transit_travel,bus_abc_Q1140052,58.4
bus_abc_552436,bus_abc_552434,transit_travel,bus_abc_Q1130077,141.9090909090909
bus_abc_552436,bus_abc_552435,transit_travel,bus_abc_Q1140052,91.8
bus_abc_552437,bus_abc_552501,transit_travel,bus_abc_Q1140052,96.81818181818181
bus_abc_552439,bus_abc_552436,transit_travel,bus_abc_Q1130077,157.0
bus_abc_552439,bus_abc_552437,transit_travel,bus_abc_Q1140052,37.09090909090909
bus_abc_552440,bus_abc_552441,transit_travel,bus_abc_Q1140048,30.363636363636363
bus_abc_552440,bus_abc_552442,transit_travel,bus_abc_Q1130079,70.3
bus_abc_552441,bus_abc_552442,transit_travel,bus_abc_Q1140048,42.45454545454545
bus_abc_552442,bus_abc_552444,transit_travel,bus_abc_Q1140048,20.90909090909091
bus_abc_552442,bus_abc_552445,transit_travel,bus_abc_Q1130079,76.2
bus_abc_552443,bus_abc_552439,transit_travel,bus_abc_Q1130077,70.6
bus_abc_552443,bus_abc_552439,transit_travel,bus_abc_Q1140052,74.36363636363636
bus_abc_552444,bus_abc_552445,transit_travel,bus_abc_Q1140048,58.18181818181818
bus_abc_552445,bus_abc_552446,transit_travel,bus_abc_Q1140048,39.09090909090909
bus_abc_552445,bus_abc_552474,transit_travel,bus_abc_Q1130079,580.1818181818181
bus_abc_552446,bus_abc_552448,transit_travel,bus_abc_Q1140048,80.18181818181819
bus_abc_552448,bus_abc_552449,transit_travel,bus_abc_Q1140048,39.09090909090909
bus_abc_552449,bus_abc_552451,transit_travel,bus_abc_Q1140048,58.63636363636363
bus_abc_552450,bus_abc_553272,transit_travel,bus_abc_Q1140052,32.90909090909091
bus_abc_552451,bus_abc_552453,transit_travel,bus_abc_Q1140048,59.63636363636363
bus_abc_552452,bus_abc_552450,transit_travel,bus_abc_Q1140052,60.36363636363637
bus_abc_552453,bus_abc_552454,transit_travel,bus_abc_Q1140048,32.09090909090909
bus_abc_552454,bus_abc_552455,transit_travel,bus_abc_Q1140048,38.6
bus_abc_552455,bus_abc_552456,transit_travel,bus_abc_Q1140048,43.8
bus_abc_552456,bus_abc_552458,transit_travel,bus_abc_Q1140048,44.2
bus_abc_552457,bus_abc_552495,transit_travel,bus_abc_Q1140052,55.8
bus_abc_552458,bus_abc_552459,transit_travel,bus_abc_Q1140048,23.90909090909091
bus_abc_552459,bus_abc_552460,transit_travel,bus_abc_Q1140048,42.09090909090909
bus_abc_552460,bus_abc_552461,transit_travel,bus_abc_Q1140048,63.63636363636363
bus_abc_552461,bus_abc_552462,transit_travel,bus_abc_Q1140048,47.27272727272727
bus_abc_552462,bus_abc_552463,transit_travel,bus_abc_Q1140048,59.45454545454545
bus_abc_552463,bus_abc_552465,transit_travel,bus_abc_Q1140048,38.72727272727273
bus_abc_552464,bus_abc_552489,transit_travel,bus_abc_Q1140052,73.4
bus_abc_552465,bus_abc_552466,transit_travel,bus_abc_Q1140048,49.18181818181818
bus_abc_552466,bus_abc_552468,transit_travel,bus_abc_Q1140048,39.72727272727273
bus_abc_552467,bus_abc_552488,transit_travel,bus_abc_Q1140052,50.8
bus_abc_552468,bus_abc_552469,transit_travel,bus_abc_Q1140048,37.72727272727273
bus_abc_552469,bus_abc_552470,transit_travel,bus_abc_Q1140048,32.18181818181818
bus_abc_552470,bus_abc_552471,transit_travel,bus_abc_Q1140048,71.54545454545455
bus_abc_552471,bus_abc_552472,transit_travel,bus_abc_Q1140048,43.27272727272727
bus_abc_552472,bus_abc_552474,transit_travel,bus_abc_Q1140048,86.36363636363636
bus_abc_552473,bus_abc_552484,transit_travel,bus_abc_Q1140052,70.72727272727273
bus_abc_552474,bus_abc_552475,transit_travel,bus_abc_Q1130079,74.36363636363636
bus_abc_552474,bus_abc_552475,transit_travel,bus_abc_Q1140048,95.81818181818181
bus_abc_552475,bus_abc_552476,transit_travel,bus_abc_Q1140048,80.16666666666667
bus_abc_552475,bus_abc_553233,transit_travel,bus_abc_Q1130079,377.0
bus_abc_552476,bus_abc_552977,transit_travel,bus_abc_Q1140048,226.33333333333334
bus_abc_552478,bus_abc_552482,transit_travel,bus_abc_Q1140052,373.0
bus_abc_552480,bus_abc_552478,transit_travel,bus_abc_Q1140052,36.09090909090909
bus_abc_552482,bus_abc_552483,transit_travel,bus_abc_Q1130077,66.0
bus_abc_552482,bus_abc_552483,transit_travel,bus_abc_Q1140052,93.36363636363636
bus_abc_552483,bus_abc_552473,transit_travel,bus_abc_Q1140052,95.18181818181819
bus_abc_552483,bus_abc_552500,transit_travel,bus_abc_Q1130077,534.0
bus_abc_552484,bus_abc_552485,transit_travel,bus_abc_Q1140052,34.45454545454545
bus_abc_552485,bus_abc_552486,transit_travel,bus_abc_Q1140052,42.0
bus_abc_552486,bus_abc_552487,transit_travel,bus_abc_Q1140052,44.2
bus_abc_552487,bus_abc_552467,transit_travel,bus_abc_Q1140052,35.2
bus_abc_552488,bus_abc_552464,transit_travel,bus_abc_Q1140052,36.4
bus_abc_552489,bus_abc_552490,transit_travel,bus_abc_Q1140052,35.4
bus_abc_552490,bus_abc_552491,transit_travel,bus_abc_Q1140052,41.2
bus_abc_552491,bus_abc_552492,transit_travel,bus_abc_Q1140052,22.4
bus_abc_552492,bus_abc_552493,transit_travel,bus_abc_Q1140052,42.2
bus_abc_552493,bus_abc_552494,transit_travel,bus_abc_Q1140052,27.4
bus_abc_552494,bus_abc_552457,transit_travel,bus_abc_Q1140052,41.2
bus_abc_552495,bus_abc_552496,transit_travel,bus_abc_Q1140052,63.8
bus_abc_552496,bus_abc_552452,transit_travel,bus_abc_Q1140052,50.63636363636363
bus_abc_552500,bus_abc_552443,transit_travel,bus_abc_Q1130077,73.0
bus_abc_552500,bus_abc_552443,transit_travel,bus_abc_Q1140052,77.18181818181819
bus_abc_552501,bus_abc_552436,transit_travel,bus_abc_Q1140052,33.0
bus_abc_552503,bus_abc_401840,transit_travel,bus_abc_QM200105,2105.2
bus_abc_552503,bus_abc_401840,transit_travel,bus_abc_QM20138,1843.4166666666667
bus_abc_552503,bus_abc_402678,transit_travel,bus_abc_QM20121,1680.0
bus_abc_552504,bus_abc_552505,transit_travel,bus_abc_Q500077,332.8181818181818
bus_abc_552504,bus_abc_552926,transit_travel,bus_abc_QM20187,66.0
bus_abc_552504,bus_abc_552926,transit_travel,bus_abc_QM20196,66.0
bus_abc_552505,bus_abc_103767,transit_travel,bus_abc_Q500077,474.54545454545456
bus_abc_552505,bus_abc_552924,transit_travel,bus_abc_QM20187,50.0
bus_abc_552505,bus_abc_552924,transit_travel,bus_abc_QM20196,50.0
bus_abc_552506,bus_abc_551017,transit_travel,bus_abc_Q500078,301.0
bus_abc_552506,bus_abc_552503,transit_travel,bus_abc_QM20121,189.0
bus_abc_552506,bus_abc_552503,transit_travel,bus_abc_QM20138,189.0
bus_abc_552507,bus_abc_502304,transit_travel,bus_abc_QM50175,86.0
bus_abc_552507,bus_abc_502304,transit_travel,bus_abc_QM60102,86.0
bus_abc_552508,bus_abc_401797,transit_travel,bus_abc_QM70050,2300.0
bus_abc_552508,bus_abc_401797,transit_travel,bus_abc_QM80077,2172.0
bus_abc_552508,bus_abc_401840,transit_travel,bus_abc_QM10099,1958.0
bus_abc_552508,bus_abc_401840,transit_travel,bus_abc_QM50180,1918.0
bus_abc_552508,bus_abc_401840,transit_travel,bus_abc_QM60103,2074.0
bus_abc_552508,bus_abc_450001,transit_travel,bus_abc_QM10100,1800.0
bus_abc_552508,bus_abc_450001,transit_travel,bus_abc_QM50181,1800.0
bus_abc_552508,bus_abc_450001,transit_travel,bus_abc_QM60104,1920.0
bus_abc_552510,bus_abc_502307,transit_travel,bus_abc_QM50175,80.0
bus_abc_552510,bus_abc_502307,transit_travel,bus_abc_QM60102,80.0
bus_abc_552511,bus_abc_503037,transit_travel,bus_abc_QM10099,30.0
bus_abc_552511,bus_abc_503037,transit_travel,bus_abc_QM10100,30.0
bus_abc_552511,bus_abc_503037,transit_travel,bus_abc_QM50180,30.0
bus_abc_552511,bus_abc_503037,transit_travel,bus_abc_QM50181,30.0
bus_abc_552511,bus_abc_503037,transit_travel,bus_abc_QM60103,30.0
bus_abc_552511,bus_abc_503037,transit_travel,bus_abc_QM60104,30.0
bus_abc_552511,bus_abc_503037,transit_travel,bus_abc_QM70050,32.13333333333333
bus_abc_552511,bus_abc_503037,transit_travel,bus_abc_QM80077,31.2
bus_abc_552515,bus_abc_551884,transit_travel,bus_abc_Q660116,56.0
bus_abc_552515,bus_abc_551884,transit_travel,bus_abc_Q660119,56.0
bus_abc_552516,bus_abc_552117,transit_travel,bus_abc_Q190067,39.333333333333336
bus_abc_552519,bus_abc_552521,transit_travel,bus_abc_QM50175,145.0
bus_abc_552519,bus_abc_552521,transit_travel,bus_abc_QM60102,145.0
bus_abc_552520,bus_abc_502406,transit_travel,bus_abc_QM10099,139.0
bus_abc_552520,bus_abc_502406,transit_travel,bus_abc_QM10100,139.0
bus_abc_552520,bus_abc_502406,transit_travel,bus_abc_QM50180,139.0
bus_abc_552520,bus_abc_502406,transit_travel,bus_abc_QM50181,139.0
bus_abc_552520,bus_abc_502406,transit_travel,bus_abc_QM60103,139.0
bus_abc_552520,bus_abc_502406,transit_travel,bus_abc_QM60104,139.0
bus_abc_552520,bus_abc_502406,transit_travel,bus_abc_QM70050,149.53333333333333
bus_abc_552520,bus_abc_502406,transit_travel,bus_abc_QM80077,145.75
bus_abc_552521,bus_abc_501402,transit_travel,bus_abc_QM50175,56.0
bus_abc_552521,bus_abc_502319,transit_travel,bus_abc_QM60102,61.0
bus_abc_552547,bus_abc_553098,transit_travel,bus_abc_Q690073,49.0
bus_abc_552548,bus_abc_552907,transit_travel,bus_abc_QM20187,95.0
bus_abc_552548,bus_abc_552907,transit_travel,bus_abc_QM20196,95.0
bus_abc_552549,bus_abc_501267,transit_travel,bus_abc_QM20187,122.0
bus_abc_552549,bus_abc_501267,transit_travel,bus_abc_QM20196,122.0
bus_abc_552551,bus_abc_552322,transit_travel,bus_abc_QM210007,198.6
bus_abc_552553,bus_abc_552665,transit_travel,bus_abc_QM20121,55.0
bus_abc_552553,bus_abc_552665,transit_travel,bus_abc_QM20138,55.0
bus_abc_552553,bus_abc_552665,transit_travel,bus_abc_QM20187,33.0
bus_abc_552553,bus_abc_552665,transit_travel,bus_abc_QM20196,33.0
bus_abc_552665,bus_abc_503221,transit_travel,bus_abc_QM20121,62.0
bus_abc_552665,bus_abc_503221,transit_travel,bus_abc_QM20138,62.0
bus_abc_552667,bus_abc_501741,transit_travel,bus_abc_QM200091,98.0
bus_abc_552668,bus_abc_501250,transit_travel,bus_abc_QM200105,62.0
bus_abc_552669,bus_abc_500951,transit_travel,bus_abc_QM50180,42.30769230769231
bus_abc_552669,bus_abc_500951,transit_travel,bus_abc_QM50181,43.0
bus_abc_552669,bus_abc_500951,transit_travel,bus_abc_QM80070,48.0
bus_abc_552669,bus_abc_500951,transit_travel,bus_abc_QM80077,48.0
bus_abc_552671,bus_abc_552503,transit_travel,bus_abc_QM200105,132.5
bus_abc_552672,bus_abc_551323,transit_travel,bus_abc_QM100092,61.0
bus_abc_552672,bus_abc_551323,transit_travel,bus_abc_QM100093,61.0
bus_abc_552672,bus_abc_551323,transit_travel,bus_abc_QM110067,51.90909090909091
bus_abc_552674,bus_abc_551352,transit_travel,bus_abc_QM100092,93.0
bus_abc_552674,bus_abc_551352,transit_travel,bus_abc_QM100093,93.0
bus_abc_552674,bus_abc_551352,transit_travel,bus_abc_QM110067,79.9090909090909
bus_abc_552678,bus_abc_552679,transit_travel,bus_abc_QM40075,47.0
bus_abc_552678,bus_abc_552679,transit_travel,bus_abc_QM40087,47.0
bus_abc_552679,bus_abc_401840,transit_travel,bus_abc_QM40087,1661.0
bus_abc_552679,bus_abc_402678,transit_travel,bus_abc_QM40075,1500.0
bus_abc_552709,bus_abc_501198,transit_travel,bus_abc_QM20121,92.0
bus_abc_552709,bus_abc_501198,transit_travel,bus_abc_QM20138,92.0
bus_abc_552712,bus_abc_501462,transit_travel,bus_abc_QM50175,16.0
bus_abc_552713,bus_abc_552715,transit_travel,bus_abc_QM50180,60.142857142857146
bus_abc_552713,bus_abc_552715,transit_travel,bus_abc_QM50181,61.0
bus_abc_552713,bus_abc_552715,transit_travel,bus_abc_QM80070,69.0
bus_abc_552713,bus_abc_552715,transit_travel,bus_abc_QM80077,71.0
bus_abc_552715,bus_abc_552923,transit_travel,bus_abc_QM50180,62.07142857142857
bus_abc_552715,bus_abc_552923,transit_travel,bus_abc_QM50181,63.0
bus_abc_552715,bus_abc_552923,transit_travel,bus_abc_QM80070,70.0
bus_abc_552715,bus_abc_552923,transit_travel,bus_abc_QM80077,72.0
bus_abc_552806,bus_abc_552115,transit_travel,bus_abc_Q190066,146.0
bus_abc_552807,bus_abc_552806,transit_travel,bus_abc_Q190066,44.0
bus_abc_552824,bus_abc_505093,transit_travel,bus_abc_QM60103,67.0
bus_abc_552824,bus_abc_505093,transit_travel,bus_abc_QM60104,67.0
bus_abc_552825,bus_abc_552896,transit_travel,bus_abc_QM60102,253.0
bus_abc_552827,bus_abc_500954,transit_travel,bus_abc_QM50180,49.23076923076923
bus_abc_552827,bus_abc_500954,transit_travel,bus_abc_QM50181,50.0
bus_abc_552827,bus_abc_500954,transit_travel,bus_abc_QM80070,56.0
bus_abc_552827,bus_abc_500954,transit_travel,bus_abc_QM80077,58.0
bus_abc_552832,bus_abc_552838,transit_travel,bus_abc_Q250099,110.70588235294117
bus_abc_552832,bus_abc_552838,transit_travel,bus_abc_Q250104,93.66666666666667
bus_abc_552838,bus_abc_551018,transit_travel,bus_abc_Q250099,79.0
bus_abc_552838,bus_abc_551018,transit_travel,bus_abc_Q250104,87.0
bus_abc_552896,bus_abc_552824,transit_travel,bus_abc_QM60103,206.0
bus_abc_552896,bus_abc_552824,transit_travel,bus_abc_QM60104,206.0
bus_abc_552907,bus_abc_552549,transit_travel,bus_abc_QM20187,27.0
bus_abc_552907,bus_abc_552549,transit_travel,bus_abc_QM20196,27.0
bus_abc_552908,bus_abc_550745,transit_travel,bus_abc_Q220498,20.0
bus_abc_552908,bus_abc_550745,transit_travel,bus_abc_Q220500,16.0
bus_abc_552908,bus_abc_550748,transit_travel,bus_abc_QM160045,74.0
bus_abc_552909,bus_abc_550011,transit_travel,bus_abc_Q060171,77.0
bus_abc_552909,bus_abc_550011,transit_travel,bus_abc_Q060179,77.0
bus_abc_552909,bus_abc_550011,transit_travel,bus_abc_Q060181,77.0
bus_abc_552923,bus_abc_501483,transit_travel,bus_abc_QM50180,78.85714285714286
bus_abc_552923,bus_abc_501483,transit_travel,bus_abc_QM50181,80.0
bus_abc_552923,bus_abc_501483,transit_travel,bus_abc_QM80070,90.0
bus_abc_552923,bus_abc_501483,transit_travel,bus_abc_QM80077,92.0
bus_abc_552924,bus_abc_502728,transit_travel,bus_abc_QM20187,33.0
bus_abc_552924,bus_abc_502728,transit_travel,bus_abc_QM20196,33.0
bus_abc_552925,bus_abc_552506,transit_travel,bus_abc_QM20121,84.0
bus_abc_552925,bus_abc_552506,transit_travel,bus_abc_QM20138,84.0
bus_abc_552926,bus_abc_552505,transit_travel,bus_abc_QM20187,67.0
bus_abc_552926,bus_abc_552505,transit_travel,bus_abc_QM20196,67.0
bus_abc_552927,bus_abc_551146,transit_travel,bus_abc_QM200105,167.4
bus_abc_552928,bus_abc_501262,transit_travel,bus_abc_QM200091,93.0
bus_abc_552929,bus_abc_552931,transit_travel,bus_abc_QM200105,28.5
bus_abc_552931,bus_abc_552927,transit_travel,bus_abc_QM200105,140.4
bus_abc_552934,bus_abc_551248,transit_travel,bus_abc_QM120099,115.83333333333333
bus_abc_552934,bus_abc_551248,transit_travel,bus_abc_QM120100,116.14285714285714
bus_abc_552936,bus_abc_552934,transit_travel,bus_abc_QM120099,115.83333333333333
bus_abc_552936,bus_abc_552934,transit_travel,bus_abc_QM120100,116.14285714285714
bus_abc_552938,bus_abc_552936,transit_travel,bus_abc_QM120099,68.66666666666667
bus_abc_552938,bus_abc_552936,transit_travel,bus_abc_QM120100,68.85714285714286
bus_abc_552940,bus_abc_552949,transit_travel,bus_abc_QM120099,58.333333333333336
bus_abc_552940,bus_abc_552949,transit_travel,bus_abc_QM120100,59.666666666666664
bus_abc_552941,bus_abc_552938,transit_travel,bus_abc_QM120099,69.66666666666667
bus_abc_552941,bus_abc_552938,transit_travel,bus_abc_QM120100,69.85714285714286
bus_abc_552945,bus_abc_552946,transit_travel,bus_abc_QM120099,123.66666666666667
bus_abc_552945,bus_abc_552946,transit_travel,bus_abc_QM120100,126.33333333333333
bus_abc_552946,bus_abc_552941,transit_travel,bus_abc_QM120099,170.0
bus_abc_552946,bus_abc_552941,transit_travel,bus_abc_QM120100,154.28571428571428
bus_abc_552948,bus_abc_552945,transit_travel,bus_abc_QM120099,93.0
bus_abc_552948,bus_abc_552945,transit_travel,bus_abc_QM120100,95.0
bus_abc_552949,bus_abc_552948,transit_travel,bus_abc_QM120099,74.66666666666667
bus_abc_552949,bus_abc_552948,transit_travel,bus_abc_QM120100,76.33333333333333
bus_abc_552952,bus_abc_550594,transit_travel,bus_abc_Q180044,52.05263157894737
bus_abc_552953,bus_abc_553068,transit_travel,bus_abc_Q490080,61.0
bus_abc_552954,bus_abc_550685,transit_travel,bus_abc_Q690073,94.88888888888889
bus_abc_552956,bus_abc_553101,transit_travel,bus_abc_Q690073,48.0
bus_abc_552957,bus_abc_553224,transit_travel,bus_abc_Q340043,41.333333333333336
bus_abc_552957,bus_abc_553224,transit_travel,bus_abc_Q340051,41.18181818181818
bus_abc_552958,bus_abc_553214,transit_travel,bus_abc_Q530415,203.0
bus_abc_552959,bus_abc_550692,transit_travel,bus_abc_Q690066,39.69230769230769
bus_abc_552960,bus_abc_551174,transit_travel,bus_abc_Q350059,24.0
bus_abc_552960,bus_abc_551174,transit_travel,bus_abc_Q350062,24.0
bus_abc_552961,bus_abc_550737,transit_travel,bus_abc_Q220499,195.0
bus_abc_552961,bus_abc_550737,transit_travel,bus_abc_Q350059,180.0
bus_abc_552961,bus_abc_551153,transit_travel,bus_abc_Q350062,67.0
bus_abc_552963,bus_abc_550722,transit_travel,bus_abc_Q690066,41.0
bus_abc_552964,bus_abc_551322,transit_travel,bus_abc_Q380065,72.0
bus_abc_552965,bus_abc_553300,transit_travel,bus_abc_Q650119,65.78947368421052
bus_abc_552965,bus_abc_553300,transit_travel,bus_abc_Q650122,59.5
bus_abc_552966,bus_abc_551349,transit_travel,bus_abc_Q380065,61.0
bus_abc_552966,bus_abc_552674,transit_travel,bus_abc_QM110067,81.72727272727273
bus_abc_552968,bus_abc_552198,transit_travel,bus_abc_Q1040006,69.0
bus_abc_552970,bus_abc_550427,transit_travel,bus_abc_Q210143,82.0
bus_abc_552970,bus_abc_550427,transit_travel,bus_abc_Q410221,53.666666666666664
bus_abc_552970,bus_abc_550427,transit_travel,bus_abc_Q410222,52.0
bus_abc_552970,bus_abc_550500,transit_travel,bus_abc_Q110249,91.0
bus_abc_552970,bus_abc_550500,transit_travel,bus_abc_Q110250,91.0
bus_abc_552970,bus_abc_550500,transit_travel,bus_abc_Q110251,91.0
bus_abc_552972,bus_abc_553093,transit_travel,bus_abc_Q690073,67.0
bus_abc_552974,bus_abc_551779,transit_travel,bus_abc_Q650120,41.4375
bus_abc_552974,bus_abc_551779,transit_travel,bus_abc_Q650121,42.333333333333336
bus_abc_552974,bus_abc_551779,transit_travel,bus_abc_Q650123,38.0
bus_abc_552976,bus_abc_552303,transit_travel,bus_abc_Q1140048,116.18181818181819
bus_abc_552977,bus_abc_552976,transit_travel,bus_abc_Q1140048,28.5
bus_abc_552979,bus_abc_501367,transit_travel,bus_abc_Q650122,323.07142857142856
bus_abc_552979,bus_abc_551792,transit_travel,bus_abc_Q650119,41.578947368421055
bus_abc_552980,bus_abc_553187,transit_travel,bus_abc_Q1010071,120.0
bus_abc_552981,bus_abc_551901,transit_travel,bus_abc_Q190067,26.333333333333332
bus_abc_552981,bus_abc_551901,transit_travel,bus_abc_Q660116,31.0
bus_abc_552981,bus_abc_551901,transit_travel,bus_abc_Q660119,31.0
bus_abc_552982,bus_abc_550504,transit_travel,bus_abc_Q110249,30.0
bus_abc_552982,bus_abc_550504,transit_travel,bus_abc_Q110250,31.0
bus_abc_552983,bus_abc_550007,transit_travel,bus_abc_Q060171,34.0
bus_abc_552983,bus_abc_550007,transit_travel,bus_abc_Q060179,34.0
bus_abc_552983,bus_abc_550007,transit_travel,bus_abc_Q060181,34.0
bus_abc_552984,bus_abc_503149,transit_travel,bus_abc_QM20121,72.0
bus_abc_552984,bus_abc_503149,transit_travel,bus_abc_QM20138,72.0
bus_abc_552984,bus_abc_503149,transit_travel,bus_abc_QM20187,44.0
bus_abc_552984,bus_abc_503149,transit_travel,bus_abc_QM20196,44.0
bus_abc_552985,bus_abc_553049,transit_travel,bus_abc_Q1020040,49.36363636363637
bus_abc_552985,bus_abc_553049,transit_travel,bus_abc_Q1030029,34.54545454545455
bus_abc_552985,bus_abc_553049,transit_travel,bus_abc_Q180044,50.0
bus_abc_552985,bus_abc_553049,transit_travel,bus_abc_Q190066,50.0
bus_abc_552986,bus_abc_550519,transit_travel,bus_abc_Q1020039,57.8
bus_abc_552986,bus_abc_550519,transit_travel,bus_abc_Q1030030,33.0
bus_abc_552986,bus_abc_550519,transit_travel,bus_abc_Q180052,50.0
bus_abc_552987,bus_abc_550520,transit_travel,bus_abc_Q1020039,147.4
bus_abc_552987,bus_abc_550520,transit_travel,bus_abc_Q180052,127.0
bus_abc_552987,bus_abc_552160,transit_travel,bus_abc_Q1030030,77.0
bus_abc_552987,bus_abc_552516,transit_travel,bus_abc_Q190067,41.333333333333336
bus_abc_552988,bus_abc_552989,transit_travel,bus_abc_Q1020040,46.36363636363637
bus_abc_552988,bus_abc_552989,transit_travel,bus_abc_Q1030029,32.5
bus_abc_552988,bus_abc_552989,transit_travel,bus_abc_Q180044,46.0
bus_abc_552989,bus_abc_552985,transit_travel,bus_abc_Q1020040,41.54545454545455
bus_abc_552989,bus_abc_552985,transit_travel,bus_abc_Q1030029,28.6
bus_abc_552989,bus_abc_552985,transit_travel,bus_abc_Q180044,42.0
bus_abc_552991,bus_abc_504259,transit_travel,bus_abc_Q380065,47.0
bus_abc_552992,bus_abc_550417,transit_travel,bus_abc_Q520072,103.0
bus_abc_552992,bus_abc_550417,transit_travel,bus_abc_Q530415,93.0
bus_abc_552993,bus_abc_550471,transit_travel,bus_abc_Q110249,116.0
bus_abc_552993,bus_abc_550471,transit_travel,bus_abc_Q110250,116.0
bus_abc_552993,bus_abc_550471,transit_travel,bus_abc_Q110251,116.0
bus_abc_552993,bus_abc_550471,transit_travel,bus_abc_Q210143,116.0
bus_abc_552993,bus_abc_550471,transit_travel,bus_abc_Q290034,127.9090909090909
bus_abc_552993,bus_abc_550473,transit_travel,bus_abc_Q520072,204.0
bus_abc_552993,bus_abc_550473,transit_travel,bus_abc_Q530415,221.0
bus_abc_552993,bus_abc_551305,transit_travel,bus_abc_Q380065,161.0
bus_abc_552994,bus_abc_550470,transit_travel,bus_abc_QM100092,237.0
bus_abc_552994,bus_abc_550470,transit_travel,bus_abc_QM100093,237.0
bus_abc_552994,bus_abc_550470,transit_travel,bus_abc_QM110067,202.33333333333334
bus_abc_552994,bus_abc_552993,transit_travel,bus_abc_Q290034,198.9090909090909
bus_abc_552994,bus_abc_552993,transit_travel,bus_abc_Q380065,204.0
bus_abc_552995,bus_abc_551310,transit_travel,bus_abc_Q380064,71.06666666666666
bus_abc_552997,bus_abc_550797,transit_travel,bus_abc_Q220499,46.0
bus_abc_552998,bus_abc_550694,transit_travel,bus_abc_QM160045,111.5
bus_abc_552998,bus_abc_553106,transit_travel,bus_abc_Q220498,80.0
bus_abc_552998,bus_abc_553106,transit_travel,bus_abc_Q220500,80.0
bus_abc_552998,bus_abc_553106,transit_travel,bus_abc_Q220503,80.0
bus_abc_552999,bus_abc_553059,transit_travel,bus_abc_Q490068,90.0
bus_abc_553002,bus_abc_553211,transit_travel,bus_abc_Q670041,59.0
bus_abc_553007,bus_abc_553172,transit_travel,bus_abc_Q390077,57.0625
